Rank,Name,Symbol,Price,Change_1h,Change_24h,Change_7d,Change_30d,Volume_24h,Circulating_Supply,Total_Supply,Market_Cap
732,Animecoin,ANIME,$0.00943219,0.21%,2.17%,0.79%,-37.91%,"$12,612,883","5,538,604,656","10,000,000,000","$52,241,176"
731,Hex Trust USD,USDX,$1.044,2.40%,5.32%,5.30%,6.06%,"$10,428.15","50,015,366.78","50,015,366.78","$52,229,797"
733,CJournal,CJL,$0.088467,-0.13%,0.57%,3.97%,11.20%,"$14,719.81","589,416,460","1,000,000,000","$52,144,143"
734,BounceBit,BB,$0.126853,-0.94%,3.06%,-0.86%,-45.28%,"$17,290,745","409,500,000","2,100,000,000","$51,985,479"
735,PunkStrategy,PNKSTR,$0.05444,0.95%,-9.10%,-11.01%,23.48%,"$2,042,078","950,258,797.39733255","950,258,797.39733255","$51,865,112"
737,Kyber Network Crystal,KNC,$0.304457,0.28%,-1.34%,14.72%,-11.02%,"$8,178,024","170,152,851.23024455","240,554,538.7356253","$51,798,741"
738,Tokamak Network,TON,$0.952887,0.34%,-1.79%,-1.15%,-17.14%,"$276,917","54,263,775.01755669","97,916,950.27697863","$51,703,483"
736,Targon,SN4,$17.41,-0.34%,0.71%,2.91%,17.39%,"$100,645","2,968,897.67158146","2,968,897.67158146","$51,702,111"
739,Hivemapper,HONEY,$0.01041506,-0.12%,-2.12%,-5.06%,-24.62%,"$730,620","4,959,724,137.47480106","6,507,923,573.48877239","$51,641,704"
740,OKZOO,AIOT,$0.458886,-0.35%,-6.56%,2.37%,-62.06%,"$2,883,016","112,516,666","1,000,000,000","$51,640,976"
741,YZY,YZY,$0.397104,0.08%,0.18%,-1.50%,-4.78%,"$4,978,818","129,999,999.89619701","999,999,728.50573897","$51,634,674"
742,EVAA Protocol,EVAA,$7.8,0.06%,18.42%,154.23%,,"$63,467,167","6,617,972","50,000,000","$51,538,057"
743,Manta Network,MANTA,$0.114174,0.28%,1.10%,1.43%,-39.28%,"$6,150,177","451,201,636.83677638","1,000,000,000","$51,532,144"
744,SEDA,SEDA,$0.083145,0.27%,14.48%,1.51%,121.51%,"$1,863,507","616,558,035.93648314","1,013,089,980.301175","$51,226,849"
745,Zentry,ZENT,$0.00666045,0.16%,0.26%,5.27%,-21.23%,"$8,879,822","7,686,278,718.27271366","9,706,992,814.35592461","$51,201,993"
746,dKargo,DKA,$0.01020149,0.09%,1.14%,-0.26%,-25.32%,"$1,097,664","5,000,000,000","5,000,000,000","$51,009,914"
747,BLOCKv,VEE,$0.01391835,1.19%,2.43%,18.86%,-0.00%,"$48,818","3,646,271,241.20025492","3,646,271,241.20025492","$50,721,787"
749,SATS (Ordinals),SATS,$0.00000002,0.20%,0.73%,0.97%,-33.60%,"$5,370,157","2,100,000,000,000,000","2,100,000,000,000,000","$50,409,882"
748,ZEROBASE,ZBT,$0.265142,0.81%,-3.35%,-44.84%,,"$147,186,594","190,000,000","1,000,000,000","$50,402,947"
750,Liquity,LQTY,$0.514488,-0.14%,-1.63%,1.85%,-31.79%,"$6,553,208","97,896,243.71601558","100,000,000","$50,377,150"
751,Doodles,DOOD,$0.00643136,0.16%,0.82%,-8.72%,52.99%,"$12,725,978","7,800,000,000","10,000,000,000","$50,230,627"
752,Ontology Gas,ONG,$0.116241,0.23%,1.25%,0.56%,-26.87%,"$2,724,547","429,405,965.8508448","1,000,000,000","$49,908,907"
754,CREPE,CREPE,$0.00007229,1.12%,3.44%,64.85%,179.80%,"$2,012,544","690,000,000,000","690,000,000,000","$49,882,820"
753,Secret,SCRT,$0.15475,0.30%,-0.52%,-4.61%,-3.24%,"$1,715,727","322,317,636.71685803","337,309,910.349801","$49,783,935"
755,R0AR Token,1R0R,$0.00749305,0.13%,-0.02%,-18.34%,-61.92%,"$19,371.5","6,542,593,872.62799168","9,996,025,141.17722893","$49,023,997"
756,ChangeNOW,NOW,$0.583766,0.24%,1.57%,1.05%,27.50%,"$8,558.3","83,809,845.66538163","97,809,845.66538163","$48,913,060"
758,Energy Web,EWT,$0.807498,0.52%,5.42%,0.11%,-26.41%,"$505,172","60,544,174.08365829","69,017,450.9455633","$48,867,339"
757,Civic,CVC,$0.060857,0.06%,0.20%,0.18%,-28.27%,"$3,234,212","802,000,010","1,000,000,000","$48,817,457"
759,Sygnum FIUSD Liquidity Fund,FIUSD,"$11,631.36",0.00%,0.01%,0.08%,0.34%,$0,"4,196","4,196","$48,805,187"
760,Holoworld,HOLO,$0.140146,0.03%,2.11%,7.23%,-55.69%,"$30,203,274","347,376,226","2,048,000,000","$48,618,286"
761,Steakhouse ETH Morpho Vault,STEAKETH,"$4,069.73",0.17%,2.49%,2.70%,-5.51%,$0,"11,925.20618161","11,925.20618161","$48,489,352"
762,Banana Gun,BANANA,$12.08,0.31%,0.72%,-2.64%,-29.12%,"$7,685,275","4,016,521.65788956","8,453,073.49463985","$48,459,379"
763,Taiko,TAIKO,$0.258557,0.41%,1.80%,3.17%,-29.79%,"$3,127,829","186,610,112.26252291","1,000,000,000","$48,231,476"
764,VeraOne,VRO,$131.98,0.96%,0.74%,-4.91%,9.66%,"$42,261","368,951.49888461","368,951.49888461","$48,105,439"
766,Gemini Dollar,GUSD,$1,0.00%,0.03%,-0.02%,0.02%,"$413,124","48,074,745.18","48,074,745.18","$48,074,912"
765,Overnight.fi USD+,USD+,$0.999778,-0.01%,-0.01%,-0.01%,0.05%,"$1,025,585","48,085,096.3705041","48,085,096.3705041","$48,074,790"
767,Flux,FLUX,$0.122225,0.30%,-0.73%,-1.29%,-34.99%,"$2,464,546","393,144,734.49914843","393,186,509.49914843","$48,065,434"
768,Noble Dollar (USDN),USDN,$0.999815,-0.01%,0.00%,0.00%,0.01%,"$355,843","48,039,471.76331","48,039,471.76331","$48,030,661"
770,Mountain Protocol USD,USDM,$1,-0.01%,0.09%,-0.38%,0.19%,$26.26,"48,000,500.64","48,000,500.64","$48,007,423"
771,Shentu,CTK,$0.321355,0.62%,-1.24%,-18.53%,-8.47%,"$5,773,991","149,381,708","151,702,940","$47,962,059"
772,DIA,DIA,$0.400718,0.81%,-1.68%,0.16%,-31.58%,"$6,828,076","119,676,104","168,817,248","$47,949,318"
769,TAGGER,TAG,$0.00044041,-0.31%,1.83%,31.00%,-7.40%,"$5,498,131","108,864,805,114.16999817","405,380,800,000","$47,941,282"
773,PHALA,PHA,$0.058784,0.03%,-0.39%,-2.87%,-40.03%,"$6,088,864","815,436,033.54894912","1,000,000,000","$47,929,131"
774,SPACE ID,ID,$0.111149,0.93%,1.46%,3.81%,-27.01%,"$8,351,062","430,506,132","1,996,617,244","$47,850,104"
776,FLOCK,FLOCK,$0.200038,0.08%,9.07%,3.07%,-35.98%,"$13,757,243","238,798,442.44024479","1,000,000,000","$47,768,662"
775,TokenPocket Token,TPT,$0.01375119,1.04%,1.32%,1.64%,-19.79%,"$36,401","3,466,457,399","3,466,457,399","$47,713,836"
777,BOLD,BOLD,$1.001,0.02%,-0.03%,-0.13%,0.15%,"$1,477,617","47,607,279.93479923","47,607,279.93479923","$47,646,362"
778,Marlin,POND,$0.00580623,0.04%,-0.31%,-3.70%,-29.53%,"$1,854,086","8,202,394,162","10,000,000,000","$47,616,146"
780,ChainGPT,CGPT,$0.054977,0.51%,-0.23%,-1.15%,-34.28%,"$5,083,650","865,957,336","997,831,014","$47,603,929"
779,Boundless,ZKC,$0.236815,0.32%,-1.11%,-9.03%,-64.50%,"$38,830,211","200,937,056","1,000,000,000","$47,575,356"
781,Rootstock Infrastructure Framework,RIF,$0.04751342,0.16%,0.24%,2.30%,-19.75%,"$560,357","1,000,000,000","1,000,000,000","$47,546,182"
782,Steem,STEEM,$0.089598,-0.22%,-0.26%,-2.32%,-27.76%,"$17,614,997","529,966,691.80199999","530,044,784.91799998","$47,483,925"
783,Arcblock,ABT,$0.481122,-0.21%,-1.14%,1.03%,-21.89%,"$297,853","98,580,000","186,000,000","$47,474,957"
784,Definitive,EDGE,$0.233013,-0.26%,-2.39%,3.97%,-23.56%,"$2,064,880","203,024,680.07272866","1,000,000,000","$47,342,338"
785,StorX,SRX,$0.077978,0.21%,-0.31%,-4.49%,-11.80%,"$2,770,592","604,840,408.67364299","604,840,408.67364299","$47,139,691"
786,Coinbase Wrapped XRP,CBXRP,$2.52,0.29%,6.32%,8.34%,-14.72%,"$1,131,858","18,701,556.887892","18,701,556.887892","$47,052,834"
787,GameBuild,GAME,$0.00255877,0.11%,1.55%,2.08%,-13.32%,"$1,521,056","18,356,840,358","21,419,639,000","$46,995,677"
788,Across Protocol,ACX,$0.075959,-1.07%,-2.77%,-8.18%,-33.49%,"$4,181,513","618,439,776.05454719","1,000,000,000","$46,976,246"
789,Vine,VINE,$0.04663245,0.91%,1.59%,-1.46%,-19.05%,"$8,972,495","999,978,105.47829902","999,978,105.47829902","$46,630,362"
790,Cartesi,CTSI,$0.052715,0.39%,0.74%,-1.89%,-31.93%,"$3,597,951","884,896,831.79001367","1,000,000,000","$46,630,001"
791,Universal ETH,UNIETH,"$4,352.42",0.15%,2.41%,2.83%,-5.63%,"$22,947","10,710.21040797","10,710.21040797","$46,615,293"
792,WAX,WAXP,$0.01327925,0.03%,0.59%,-3.09%,-27.09%,"$1,453,962","3,504,099,552.39820004","3,770,303,327","$46,535,957"
793,Tornado Cash,TORN,$12.21,0.94%,1.26%,-1.57%,-1.32%,"$1,576,015","3,810,550.88364967","9,999,997.246815","$46,492,037"
794,JOE,JOE,$0.114947,0.06%,0.14%,1.67%,-36.79%,"$4,451,983","402,980,933.9325009","499,707,962.27213758","$46,337,905"
795,BankrCoin,BNKR,$0.00046035,-0.91%,42.90%,20.12%,-10.64%,"$7,437,358","99,999,999,999.99998474","99,999,999,999.99998474","$46,219,585"
796,Wrapped NXM,WNXM,$91.33,-0.55%,1.74%,2.84%,-2.93%,"$125,836","501,804.04059858","501,804.04059858","$45,818,292"
797,Rujira,RUJI,$0.615157,-0.97%,-0.37%,-6.06%,-25.36%,"$362,081","74,500,000","100,000,000","$45,769,087"
798,Moonwell Flagship USDC (Morpho Vault),MWUSDC,$1.05,10.82%,10.53%,10.94%,0.62%,$63.41,"43,564,821","43,564,821","$45,721,708"
799,OlaXBT,AIO,$0.198012,0.82%,13.35%,22.00%,18.64%,"$2,259,865","230,250,000","1,000,000,000","$45,677,039"
800,Usual ETH,ETH0,"$3,931.26",0.15%,2.46%,-0.72%,-5.61%,$60.22,"11,578.62900142","11,578.62900142","$45,518,573"
801,TerraClassicUSD,USTC,$0.00813096,-1.02%,0.50%,6.11%,-28.26%,"$4,846,218","5,587,479,718.36752319","6,089,251,713.78721333","$45,423,578"
802,Sonic SVM,SONIC,$0.125732,0.44%,0.07%,2.61%,-32.70%,"$9,792,755","360,000,000","2,400,000,000","$45,248,951"
803,Anvil,ANVL,$0.0005631,-0.07%,4.32%,8.82%,-41.28%,"$14,097.92","80,200,555,200","100,000,000,000","$45,184,877"
804,VaultBridge Bridged USDC (Katana),VBUSDC,$0.999826,0.32%,-0.14%,-0.13%,-0.28%,"$17,732,671","45,208,445.977612","45,208,445.977612","$45,178,474"
805,Apertum,APTM,$0.728076,-0.09%,-2.43%,-8.30%,-43.64%,"$1,188,292","61,841,403.86841","64,365,901.419165","$45,086,470"
806,Bifrost,BFC,$0.03222956,-0.84%,3.70%,12.92%,-16.23%,"$1,084,899","1,391,269,925.66298199","2,368,584,074","$44,910,508"
807,sETH,SETH,"$3,875.39",0.13%,2.30%,1.47%,-3.29%,$195.91,"11,584.25414848","11,584.25414848","$44,893,565"
809,CARV,CARV,$0.151589,1.11%,1.95%,-3.95%,-48.42%,"$12,759,670","295,363,895","1,000,000,000","$44,813,229"
808,Wrapped XRP,WXRP,$2.5,0.69%,4.18%,8.64%,-14.67%,"$18,855.23","17,947,559.108324","17,947,559.108324","$44,790,147"
810,WorldAssets,INC,$0.496531,-0.05%,-0.59%,-26.16%,,"$310,020","90,000,000","300,000,000","$44,727,927"
811,Renzo,REZ,$0.0103172,-0.39%,-0.34%,-12.50%,-14.56%,"$10,399,688","4,336,061,341.26511097","9,999,999,999","$44,725,557"
812,Treasure,MAGIC,$0.141331,0.55%,2.17%,-1.74%,-20.20%,"$13,924,248","316,485,731.6348139","347,687,044.46735227","$44,724,114"
815,APX,APX,$1.19,0.08%,0.11%,1.95%,-47.56%,"$260,244","37,473,703.36316224","3,975,255,603.42774582","$44,647,565"
813,Huma Finance,HUMA,$0.02571651,0.65%,-1.93%,-7.54%,-21.44%,"$85,535,428","1,733,333,333","10,000,000,000","$44,574,523"
814,Metal DAO,MTL,$0.507812,-0.08%,1.36%,4.94%,-23.51%,"$1,537,630","87,659,735","87,659,735","$44,514,662"
818,Ekubo Protocol,EKUBO,$4.39,0.62%,0.28%,7.74%,19.04%,"$174,815","10,000,000","10,000,000","$44,301,568"
816,QANplatform,QANX,$0.02594663,0.47%,0.75%,4.89%,-8.84%,"$283,634","1,700,000,000","2,099,550,000","$44,099,718"
817,DORA,DORA,$0.04400936,0.04%,0.37%,-4.99%,-86.32%,"$245,488","1,000,000,000","1,000,000,000","$44,010,077"
819,DarkStar,DARKSTAR,$0.149637,0.08%,-0.55%,24.07%,31.10%,"$8,812,993","293,333,334","1,000,000,000","$43,852,523"
820,Acet,ACT,$0.02559326,-0.03%,6.29%,41.97%,22.98%,"$52,259","1,709,870,215.73451805","2,230,764,826.90969133","$43,793,327"
821,Lisk,LSK,$0.214619,-0.12%,0.59%,-0.40%,-33.59%,"$2,252,995","203,686,193.1420168","400,000,000","$43,714,874"
822,Dent,DENT,$0.00045501,-0.14%,-0.23%,2.46%,-32.79%,"$2,271,665","95,654,960,452.73587036","100,000,000,000","$43,494,618"
823,Synthetix sUSD,SUSD,$0.995725,0.02%,0.24%,-0.33%,3.05%,"$3,110,068","43,549,469.47020442","43,549,469.47020442","$43,357,389"
824,OVERTAKE,TAKE,$0.2944,-0.24%,-0.92%,-5.29%,59.77%,"$62,847,376","146,654,356","1,000,000,000","$43,201,699"
825,Smooth Love Potion,SLP,$0.00119616,0.40%,2.04%,-4.86%,-28.38%,"$4,583,909","36,087,405,218","36,087,405,218","$43,153,112"
826,Savings crvUSD,SCRVUSD,$1.075,-0.01%,0.02%,0.03%,0.63%,"$1,657,282","39,949,134.62110355","39,949,134.62110355","$42,941,482"
827,Ondo U.S. Dollar Token,USDON,$1,0.00%,0.00%,0.00%,0.00%,"$957,655","42,926,192.32145557","42,926,192.32145557","$42,926,192"
828,A Hunters Dream,CAW,$0.00000007,-0.37%,5.85%,3.27%,-28.53%,"$695,797","636,666,666,666,666","666,666,666,666,666","$42,906,548"
829,Torch of Liberty,LIBERTY,$0.0427517,-0.57%,-23.68%,43.56%,7.09%,"$3,552,394","1,000,000,000","1,000,000,000","$42,663,744"
830,Cross,CROSS,$0.127198,0.67%,3.92%,16.32%,-45.33%,"$3,725,588","335,222,890","985,222,890","$42,502,117"
831,Bucket Protocol BUCK Stablecoin,BUCK,$0.99941,-0.09%,0.07%,0.22%,0.08%,"$654,392","42,531,704.32016505","42,531,704.32016505","$42,488,579"
832,Solidus Ai Tech,AITECH,$0.0250094,0.86%,-0.20%,-14.35%,-19.07%,"$13,822,924","1,694,558,585","1,986,980,003","$42,399,168"
833,ResearchCoin,RSC,$0.34102,0.23%,1.77%,1.32%,-34.80%,"$458,430","124,306,413.59847884","1,000,000,000","$42,390,993"
834,Bridged Tether (Linea),USDT,$1.002,0.26%,0.12%,0.12%,-0.07%,"$18,235,391","42,202,112.319363","42,202,112.319363","$42,204,836"
835,Electroneum,ETN,$0.00235995,0.36%,-1.29%,0.47%,-14.70%,"$1,344,737","17,979,817,604.56000137","21,000,000,000","$42,196,092"
836,Beets Staked Sonic,STS,$0.170086,-0.49%,0.99%,-4.63%,-35.06%,"$780,776","246,084,066.78573731","246,084,066.78573731","$41,899,315"
837,Dogelon Mars,ELON,$0.00000008,0.52%,3.53%,5.66%,-18.41%,"$706,008","549,649,971,723,242.3125","1,000,000,000,000,000","$41,897,114"
838,Lorenzo Protocol,BANK,$0.098586,-0.04%,-28.09%,-34.90%,16.40%,"$23,954,226","425,250,000","425,250,000","$41,869,309"
839,Dymension,DYM,$0.107209,0.11%,-0.34%,-6.90%,-43.76%,"$2,711,013","389,466,457","1,000,000,000","$41,859,861"
840,Avalanche Bridged WBTC (Avalanche),WBTC.E,"$110,903",0.07%,0.95%,3.65%,-2.10%,"$27,481",377.34876908,377.34876908,"$41,850,283"
841,Hippo Protocol,HP,$0.0344811,0.16%,1.15%,-0.28%,-15.32%,"$154,321","1,213,414,436.4993341","1,213,787,365.50051188","$41,830,639"
842,MetYa,MET,$0.206448,-0.14%,-1.23%,-6.42%,-11.02%,"$6,363,018","201,751,564.59933424","975,522,514.9418","$41,651,259"
843,Yield Basis,YB,$0.474093,1.50%,1.09%,-4.91%,,"$138,749,229","87,910,000","701,750,197.65624154","$41,641,536"
844,Austin Capitals,AUX,$4.25,-0.00%,-0.02%,-0.02%,-0.03%,"$79,357","9,786,000","9,786,000","$41,601,347"
845,Liqwid Finance,LQ,$2.05,-1.40%,-6.74%,-0.23%,-34.29%,"$34,616","20,212,624.928212","21,000,000","$41,556,078"
846,SX Network,SX,$0.077318,-0.02%,-4.13%,-2.96%,91.89%,"$61,302","535,472,009.90911758","999,253,979","$41,474,394"
847,Metronome Synth ETH,MSETH,"$3,923.44",0.25%,2.34%,2.76%,-5.71%,"$7,215,045","10,575.75968293","10,575.75968293","$41,458,793"
848,ECOMI,OMI,$0.00015229,0.54%,10.83%,-11.40%,-52.85%,"$4,117,655","270,951,644,947.1289978","310,882,499,574.01800537","$41,313,182"
849,Nobody Sausage,NOBODY,$0.04403668,3.23%,13.10%,5.63%,-16.26%,"$3,759,228","936,065,856.97945356","936,065,856.97945356","$41,301,914"
850,Corn,CORN,$0.078671,-0.10%,-4.56%,-14.55%,-7.65%,"$19,711,310","525,000,000","2,100,000,000","$41,266,695"
851,Cetus Protocol,CETUS,$0.04800455,0.03%,0.10%,6.03%,-40.72%,"$9,815,067","859,057,971","1,000,000,000","$41,238,683"
852,Kled AI,KLED,$0.04111004,6.16%,26.59%,54.20%,365.15%,"$1,675,668","999,811,483.65179002","999,811,483.65179002","$41,102,295"
853,Yield Optimizer ETH,YOETH,"$4,195.33",0.17%,2.28%,2.73%,-5.36%,$542.11,"9,780.4168389","9,780.4168389","$41,033,555"
854,Binance-Peg DAI,DAI,$0.999909,-0.02%,-0.03%,-0.02%,-0.02%,"$456,259","40,999,971.51735277","40,999,971.51735277","$40,996,221"
855,Luckify,LUCK,$0.204397,-0.01%,0.67%,-2.31%,-44.23%,"$188,309","199,999,317.22401601","999,999,317.22401595","$40,800,992"
856,Cobak,CBK,$0.413009,0.15%,1.03%,3.77%,-18.15%,"$3,343,589","98,375,665","100,000,000","$40,618,011"
857,Iagon,IAG,$0.105409,0.11%,4.88%,7.82%,-11.86%,"$112,890","376,020,434","1,000,000,000","$40,559,757"
858,MindWaveDAO,NILA,$0.04806549,,-0.01%,0.24%,-24.33%,$431.61,"842,766,176.54999995","1,057,021,569","$40,507,970"
859,Bit2Me,B2M,$0.0136865,0.20%,3.94%,-0.67%,-16.80%,"$121,543","2,955,655,008.76999998","4,944,387,578.71000004","$40,452,570"
862,Moonbeam,GLMR,$0.03954871,-0.20%,1.03%,-3.77%,-34.56%,"$3,015,784","1,021,265,241","1,198,880,040","$40,391,053"
860,Hydration,HDX,$0.00684612,-0.21%,2.91%,7.66%,-22.79%,"$30,151","5,893,058,578.26560783","6,423,002,968.47238255","$40,383,638"
861,Worthless,WORTHLESS,$0.04011652,-3.64%,3.24%,82.80%,14.65%,"$686,224","1,000,000,000","1,000,000,000","$40,381,897"
863,Baby Shark Universe,BSU,$0.240231,-1.42%,9.50%,34.31%,33.44%,"$65,161,762","168,000,000","850,000,000","$40,286,443"
864,AI Analysis Token,AIAT,$0.364722,0.04%,0.85%,5.96%,18.00%,"$45,196","110,347,623.6743895","500,000,000","$40,246,166"
865,PinkSale,PINKSALE,$401.74,,,-6.56%,6.54%,$91.47,"100,000","100,000","$40,173,576"
866,Dialectic USD Vault,DUSD,$1.004,-0.01%,0.00%,0.08%,,"$36,248","39,999,999.05189342","39,999,999.05189342","$40,146,685"
867,WINkLink,WIN,$0.00004032,-0.10%,0.19%,3.05%,-19.88%,"$10,615,950","993,701,859,243.38635254","999,000,000,000","$40,070,173"
868,Liquid HYPE Yield,LIQUIDHYPE,$39.43,0.24%,0.21%,11.47%,-12.86%,"$18,718.2","1,017,553.26168429","1,017,553.26168429","$40,025,128"
869,KernelDAO,KERNEL,$0.168998,0.08%,0.58%,-2.16%,-25.21%,"$16,444,377","236,759,270","1,000,000,000","$40,015,944"
870,XT.com,XT,$6.61,0.16%,1.24%,3.53%,-4.27%,"$21,565,873","6,045,803","1,000,000,000","$39,959,142"
871,Avalanche Bridged USDC (Avalanche),USDC.E,$0.999856,-0.01%,0.35%,0.00%,0.03%,"$2,495,341","39,918,998.978967","39,918,998.978967","$39,913,032"
872,BurnedFi,BURN,$3.2,-0.64%,4.35%,43.76%,-9.93%,"$434,812","12,438,648.10682926","12,438,648.10682926","$39,855,460"
873,Akedo,AKE,$0.00174984,0.43%,-0.03%,9.86%,12.13%,"$4,385,630","22,796,250,000","100,000,000,000","$39,852,166"
874,c8ntinuum,CTM,$0.0481997,2.97%,2.09%,2.31%,38.88%,"$1,259,505","824,932,137.45760894","888,888,360.45760894","$39,761,394"
875,Islamic Coin,ISLM,$0.01811847,-0.05%,3.48%,-3.24%,-9.31%,"$214,632","2,188,796,455.82099485","20,240,351,030.66173172","$39,665,485"
876,Bridged Wrapped Bitcoin (StarkGate),WBTC,"$110,926",0.58%,0.95%,4.24%,-2.31%,"$5,316,240",358.49134846,358.49134846,"$39,656,442"
877,Wrapped POL,WPOL,$0.194549,0.36%,0.80%,4.50%,-14.20%,"$5,339,695","203,714,213.6396423","203,714,213.6396423","$39,630,259"
878,StakeStone,STO,$0.176012,0.77%,-4.04%,9.41%,88.24%,"$8,786,813","225,333,333","1,000,000,000","$39,627,201"
879,Hyperlane,HYPER,$0.192481,0.07%,0.16%,-0.78%,-34.90%,"$12,519,296","205,714,488","804,666,631.25660002","$39,554,925"
880,Gains Network,GNS,$1.42,0.10%,2.25%,5.28%,-24.72%,"$1,078,506","27,867,753","27,867,753","$39,498,508"
881,Bertram The Pomeranian,BERT,$0.04019884,2.89%,1.03%,-24.45%,-34.52%,"$3,525,251","978,059,433.11507297","978,059,433.11507297","$39,306,350"
882,Medibloc,MED,$0.00389937,0.17%,-1.11%,-0.92%,-22.41%,"$213,842","10,080,089,735","10,870,532,647","$39,302,582"
883,Mango Network,MGO,$0.02469119,0.35%,0.45%,5.33%,-12.18%,"$6,510,217","1,590,000,000","10,000,000,000","$39,184,842"
884,Hyperbeat LST Vault,LSTHYPE,$40.24,0.18%,0.85%,,,"$36,508","974,820.72508214","974,820.72508214","$39,130,089"
885,FUNToken,FUN,$0.00368962,0.15%,0.25%,-9.97%,-60.98%,"$10,626,990","10,598,879,189.26539421","10,999,873,621","$39,101,041"
886,Binance-Peg Avalanche,AVAX,$19.52,0.20%,1.43%,-2.30%,-43.14%,"$83,317","2,000,000","2,000,000","$39,056,872"
887,Unipoly,UNP,$0.139833,0.04%,0.18%,2.62%,-7.93%,"$349,013","279,230,000","1,000,000,000","$39,045,453"
888,SSV Network,SSV,$5.51,-0.12%,0.71%,6.92%,-29.89%,"$10,879,727","7,085,672.64722852","14,180,973.83551105","$39,017,048"
889,Advertise Coin,ADCO,$0.865955,0.24%,2.51%,2.73%,-5.70%,"$13,402.09","45,000,000","50,000,000","$38,955,882"
890,Ket,KET,$0.03884602,-0.09%,-1.84%,2.32%,-50.09%,"$106,162","1,000,000,000","1,000,000,000","$38,846,016"
891,Victoria VR,VR,$0.00476361,-0.01%,0.38%,10.78%,-16.75%,"$1,036,313","8,141,695,688","16,800,000,000","$38,783,822"
892,BENQI,QI,$0.00538803,-0.41%,0.75%,-2.29%,-40.23%,"$1,101,227","7,200,000,000","7,200,000,000","$38,762,945"
893,Nosana,NOS,$0.464158,-0.10%,2.70%,-1.10%,-38.80%,"$981,708","83,400,000","100,000,000","$38,710,775"
894,Aegis YUSD,YUSD,$1.001,0.03%,0.02%,-0.01%,0.08%,"$10,320.9","38,640,335.78215517","38,640,335.78215517","$38,683,380"
895,Impossible Cloud Network Token,ICNT,$0.231135,0.01%,-1.14%,6.07%,11.85%,"$4,039,168","167,220,000","700,000,000","$38,623,405"
896,Artificial Liquid Intelligence,ALI,$0.0042321,-0.23%,-5.64%,15.86%,-24.48%,"$1,296,546","9,118,091,184","9,870,903,732.81426048","$38,582,288"
897,QuarkChain,QKC,$0.0053693,0.51%,0.64%,2.08%,-14.71%,"$582,038","7,173,530,326","10,000,000,000","$38,522,322"
898,Reactive Network,REACT,$0.096904,-1.16%,-2.38%,-8.61%,34.39%,"$1,150,208","397,200,596.0770992","500,000,000","$38,500,462"
899,WazirX,WRX,$0.084568,2.79%,-5.98%,16.04%,75.24%,"$135,703","456,517,027.3318671","1,000,000,000","$38,398,389"
900,Looped Hype,LHYPE,$39.57,0.22%,-0.20%,11.92%,-12.58%,"$417,277","972,145.15016658","972,145.15016658","$38,376,891"
901,Lava Network,LAVA,$0.12134,0.02%,7.60%,2.97%,124.64%,"$639,665","315,565,876","971,802,016","$38,308,490"
902,Hegic,HEGIC,$0.03527576,0.22%,2.67%,2.56%,-13.98%,"$13,077.44","1,077,684,725","1,077,684,725","$38,014,224"
903,Liquity USD,LUSD,$1.001,0.03%,0.06%,0.05%,-0.12%,"$46,575","37,901,122.12645864","37,901,122.12645864","$37,945,920"
904,Wrapped fragSOL,WFRAGSOL,$209.17,0.84%,1.65%,5.72%,-8.74%,"$131,803","181,573.46308644","181,573.46308644","$37,931,426"
905,Orochi Network,ON,$0.260741,-3.35%,-23.77%,,,"$6,808,479","144,275,000","700,000,000","$37,813,118"
906,StrikeX,STRX,$0.04456479,0.13%,2.50%,-0.48%,22.05%,"$20,966","847,976,290.02959001","886,812,043","$37,789,936"
907,Xai,XAI,$0.02635353,-0.13%,0.72%,-3.22%,-40.15%,"$7,320,388","1,429,075,647.85676479","2,022,444,386.32752705","$37,711,787"
908,Bitcoin on Katana,BTCK,"$110,820",-0.04%,0.69%,4.94%,-2.18%,"$87,317",340.28382759,340.28382759,"$37,706,923"
909,Lista USD,LISUSD,$1,0.01%,0.04%,-0.02%,0.21%,"$111,764","37,599,049.8493389","38,624,581.9692841","$37,608,587"
910,Ore,ORE,$91.29,4.21%,-19.50%,555.29%,726.06%,"$4,874,669","413,586.40087793","413,586.40087793","$37,580,070"
911,Fractal Bitcoin,FB,$0.429934,0.00%,1.36%,-2.51%,1.32%,"$2,466,031","87,344,174.94607788","134,593,350","$37,553,067"
912,Hunt,HUNT,$0.188466,0.16%,0.33%,2.51%,-16.20%,"$1,397,541","198,912,688","198,912,688","$37,486,930"
913,Unity,UTY,$0.999522,-0.01%,0.01%,-0.00%,0.01%,"$1,149.32","37,489,280.4274","37,489,280.4274","$37,471,379"
914,BabyBoomToken,BBT,$0.274,0.14%,127.78%,127.33%,127.90%,"$149,862","134,801,684","1,000,000,000","$37,465,175"
915,Coin98,C98,$0.03745986,-0.01%,0.05%,0.90%,-22.84%,"$8,499,802","999,998,945","1,000,000,000","$37,462,423"
916,Gearbox,GEAR,$0.00372855,1.22%,2.71%,-2.36%,20.98%,"$194,303","10,000,000,000","10,000,000,000","$37,255,806"
917,Bonk Staked SOL,BONKSOL,$220.73,0.76%,1.90%,7.85%,-9.00%,"$526,284","167,988.82600579","167,988.82600579","$37,052,768"
